,Unnamed: 0,post
230,230,  incredibly difficult behavior middle abusive situation behavior start small increase severity frequency time abuser learn strong effect partner push thing certain extent break apologize later bombard love stick hard thing objectively especially experience relationship actually care respect learn hard way lot people
231,231,  hour incredibly lucky rent low average HCOL area monthly pay afford basic health insurance plan year qualify Medicaid assistance order medication online bad
232,232,  add poly woman decide route demand cut people message prior decide try open poly relationship start square poly open communication honesty transparency continue relationship start secret
233,233,  definition agnostic incorrect survey present definition belief know actual definition belief existence God spiritual being unverifiable unknowable basically belief confirm deny Agnosticism apply atheist theist agnostic theism s verifiable proof God think Versus agnostic atheism verifiable proof God nt think
234,234,  nt problem orgasme partner year work figure high libido sex nt happen enjoy vibrator partner hold kiss head say sweet thing touch bit work thing add experience make orgasm strong favorite position vibrator sex doggy reverse cowgirl Reverse cowgirl especially great little shy
235,235,  Jacksonville Florida large city landmass hometown come conversation
236,236,  Men unique struggle open conversation man life context experience society structure way intended benefit straight white man come post woman assault argue wrong thing come conclusion base
237,237,  understand sexism suffer result sex way shape form sexism man exist sexist responsibility man fix man shit absolutely fantastic man life understand listen woman say number tho know society set differently man shit privilege allow consequence woman provide necessary context experience draw combative turn question validity statement think guy assault op asshole rapist problematic friend find woman nt know continue friend think
238,238,  know hang violent problematic man wo say literally job educate rainn org great place start research
239,239,  job man burden burden action one act right punch face owe lesson punch people wrong
240,240,  disagree woman job teach man decent human being say endure shitty treatment teach step step treat woman basic respect decency ABSOLUTELY responsibility man well man
241,241,  yike time woman end beat kill wo woman listen woman try empathize
242,242,  worth separate comment privilege think context knowledge argue people woman face face coercive predatory man maybe push listen consider talk woman experience treatment man entire life start childhood meet woman sexual experience man consensual single time live truth okay mean listen people
243,243,  u Hvidbergen post spot ask woman life experience man consider feel safe discuss
244,244,  time cornered gorilla know exactly woman teach birth flow cause scene lest peg hysterical emotional socially condition correct thing go way condition act carry threat physical harm experience woman well say face gorilla time
245,245,  privilege literally find situation tell gentle way escalate situation edit add real courage date man give chance turn gorilla
246,246,  start listen start look hard wo nt behavior direct experience nt mean real Edited add privilege look like determine reality
247,247,  thing man thing disrespectful trap physically emotionally extend invitation accept certain condition totally okay want smoke blow face flaunt fact thing ask big deal say smoke smoke great totally like physical power show care boundary wellbee like perfectly normal person start convinced trust end apartment
248,248,  man know respect boundary ask consent absolutely leave woman thank
249,249,  imply stop say stop give know action incredibly unlikely reality tell stop push thing past boundary place difficult woman outright situation happen set limit upfront find vulnerable take advantage strange easy doubt worry physical safety sexual situation
250,250,  told nt want sex want use condom fuck want matter say maybe say thing nt change fact know boundary intention respect
251,251,  glad comment far perfect language use offer talk regardless appreciate thoughtfulness
252,252,  sorry happen situation like happen lot sexual experience guy say okay thing slow push boundary clothe come take condom try okay man disrespectful garbage good rapist predator bad behavior reflection worth wrong situation ashame
253,253,  polyamorous comfortable leave insisting want incredibly disrespectful behavior end want try okay need sit research setting rule boundary nonmonogamous relationship wo right house agree interested open relationship need thing pace mean go date kiss touch etc work emotion see people add factor like sex sti personally think mind HUGE newly open relationship plus unwilling compromise hurt unfortunately like year ago date want stay monogamous compatible respecting hurt lot suffer long run see people hurt Edit add opening time relationship sex life rocky recipe disaster unwilling week month sure relationship rock solid consider cut successful open relationship
254,254,  get idea assume lot detail op example cousin birthday party
255,255,  close friend high school ask bridesmaid year ago say hell yes move away home town talk anymore good friend wedding February th florist work hour Monday Thursday leave work pm Thursday drive rental car hour DC north Florida wedding work love respect friendship miss world
256,256,  hey girl poly guy want polyamorous literally know entail cheat definitely try force situation cake eat want affair want stick highly recommend nonmonogamy learn expect partner build healthy relationship practice poly year date guy like boyfriend interested dumpster fire individual incapable bare minimum requirement kind relationship respect show asshole sorry
257,257,  ywbta reward law bigote view tell brother marriage valid default turn blind eye support discrimination brother face day exist ask discriminate brother respect respect marriage tell law bite tongue family like stay home brother basic human decency
258,258,  support cut good change
259,259,  YTA ounce respect treat friend girlfriend zone step reframe relationship forward spend time move emotionally
260,260,  NTA definitely racist Dump ass source Grew South
261,261,  YTA Yikes bi deeply homophobic try erase sexuality bisexual dating bisexual date woman try Mansplain queerness queer girlfriend make asshole
262,262,  partner kiss head hug kiss chest cause lol touch hand pass
263,263,  fuck upvoted people think suggest lie cheat legitimate advice talk friend feel recognize good chance come want start move thing forward romantic relationship work dump partner
264,264,  kink
265,265,  buy boyfriend flower week huge Trader Joe deserve
266,266,  consent Ask tell arrangement nonmonogamy cheat
267,267,  sexually assault issue sex year perspective think need tell fake feel well talk speak time let know fall mood mean guy stop step try turn good idea guy toy hand help cum situation have sex feel common thing partner cum hold use vibrator hot intimate awesome compromise
268,268,  Yay gold necessary job
269,269,  typically yes entirely possible soil center pot hard dry chronic underwatering likely buy long plenty water bit soil get dry sure run pot soak look like pop right hour florist work lot peace lily lol
270,270,  pot relatively light lift definitely underwatere think overwatere sit stand water overwatere consistently long period time
271,271,  need good soaking let sit run faucet soil soak way let drain put need big pot big issue definitely dehydrate
272,272,  date guy like year like play game want able stuff join beg plead hardly engage leave good decision beg stay say help want change year later thing
273,273,  worth overlook bad good people consistently good
274,274,  likely special order order minimum definitely able find good luck
275,275,  local mid high end florist floral wholesaler probably pricey Amaranthus typically event wedding floral design price markup
276,276,  Amaranthus
277,277,  give spare key let stay place month long term partner break find new place live poly come place drunk belligerent multiple time bad point alcoholism life fall apart support cuddle let whine cry incredible embarrassing month month sober supportive amazing celebrating month week
278,278,  take lot therapy thing got easy fully relax intimacy partner long time think problem incapable have positive enjoyable sexual experience stop feel way start sleep well partner partner act like satisfy chore totally board accommodate need totally understand need extra cuddle
279,279,  involve MFM MMF FFM threesome right incredibly common experience get well time repeat experience people partner cock ring help stay hard mixed result work inexpensive definitely worth look good luck
280,280,  Grocery store florist good place ask
281,281,  comment yike worthy mean
282,282,  fuck straight say partner man problematic
283,283,  network breakup month ago ex start sleep married woman husband veto current partner ex totally okay eventually start sleep tell husband regret big factor separate Ethical non monogamy cheat honesty wife tell lie cheating laugh matter way trust wo lie lead ultimatum veto guy care Stick gun tell wife
284,284,  law affect year old young reach age consent
285,285,  https www removeddit com r relationship comment aue6ds m petrified of my fiance f leave I for
286,286,  yike favor driving need wrong feel entitle right dislike car get decent partner happy make happy like music style tell like tell appreciate time place deserve partner mean like
287,287,  end move forward explore open relationship come resolve issue nt elaborate
288,288,  happen good tell creepy guy fuck pretty damn forward complete lack interest complete lack self awareness astounding
289,289,  op offer try monogamy option op change relationship end like demand
290,290,  feel betray Imagine opposite scenario people post non monogamy sub time partner monogamous relationship demand able people demand go completely rule boundary relationship build partner consent entirely unfair ask change understandable struggle non monogamy easy people seek focus find compromise work expectation completely change accommodate sound like face maybe extreme change large especially aware duration relationship willing therapy change rule boundary interim help find peace mind reassurance Therapy s lot time process feeling come foster relationship Therapy help understand figure alternative deal work wish good luck hope find happy compromise
291,291,  away try different thing persist standard acne treatment worse discover fungal acne thing look picture look surprisingly similar acne bad area jawline side face figured fuck fungal acne accounting possibility thing worse cut routine Stridex FA safe start new routine scratch start FA safe product month ago well right away keep add routine see progress wedding bridesmaid literally cry shopping color corrector foundation week ago skin get well product actually work cover blemish
292,292,  right nt consider edit post mindful future
293,293,  partner month poly get solo poly point like primary lot way rule test mandatory exposure risk initial testing oral protect sex okay dropping condom okay long month unprotected sex partner partner test tell thing progress sexually new partner check test status weird circumstance follow rule letter long distance partner test result day ask comfortable take risk mean stop sexual contact result come okay talk exact situation weigh good compromise outside rule expect open honest trust completely
294,294,  partner like oral lot case turn expect oral return love use toy sure satisfied absolutely complaint end say feel bad body willing find way totally way work partner mature respectful sadly time case
295,295,  harsh break like relationship pretty big indicator know boundary fully respect conversation let know anal table expect stop bring completely push agree follow absolutely reconsid relationship
296,296,  nonmonogamous open nonmono openly poly life include work screen people date pretty thoroughly picky meet issue guy think dtf have safe sex mandatory testing conversation good luck meeting poly people okc
297,297,  struggle fungal acne month acne free follow advice find skincarescience blog lifesaver skincare bible
298,298,  near irritate thing relationship lollll
299,299,  pro grow little brother ex like eat leftover meal prep week measure count calorie solution Olives olive
300,300,  hide hide different stay hidden
301,301,  hooked long time friend immediately end year long relationship fall apart age correct order thing damage know go end thing tell break long distance girlfriend year month later spend damn near day weird fb official suspicion story ex add talk regularly friend social medium Turns break find change relationship status nt untag fast dumb ass stay year kick girl dating month awful partner figure
302,302,  listen wo nt compromise try bridge gap like toy worth effort stop give bjs willing return favor
303,303,  get bad relationship well relationship people genuinely respect care quit job find well hope school WIP good luck hope find foot soon thing well
304,304,  sour gummy worm
305,305,  r plantclinic probably help
306,306,  kind supportive honest fantastic communicator cute funny intelligent look relationship truly feel consider respected detail different way make feel love hit post character limit easy head heel
307,307,  right assumption need reasonable healthy
308,308,  right assumption self aware person reasonable expectation willingness meet partner need assume
309,309,  person willing meet need question
310,310,  well condom deal
311,311,  indoor cat nt collar partner year old cat die way pretty recently able breakaway collar stick honestly probably worth
312,312,  look like watch chain definitely wrong suggestion
313,313,  Crassula mucosa watch chain
314,314,  op good idea little surprise bf ask delivery driver personal office phone come delivery meet lobby customer want deal wait flower come mail room require drop
315,315,  florist confused get complaint arrangement wrong reason receive picture lot product take nt know send arrangement office report completely unacceptable awful selfish person
316,316,  guy go date sleep get bad vibe intelligent respectful thoughtful have tough mental health day reschedule time understanding finally meet long talk coffee ask want way hang invite place early deep conversation history abuse assault say right thing suggest watch Netflix cuddle way stop touch nooooot hint ask leave later texte tell uncomfortable wanted nt want alternate apologize say thing like WOW wow seriously mother call Facebook page tell want tell sad keep message Facebook cause delete Pretty tame compare experienced damn
317,317,  look like variety mint freak way little long water thirsty af
318,318,  definitely florist kalanchoe second look like jade
319,319,  spathiphyllum peace lily
320,320,  personally date poly good communicator usually ask want relationship answer matter date look good listener open minded obviously physical attraction self aware honest trustworthy incredibly picky date relationship right take time active date app current partner soooooooo fantastic way method definitely work haha
321,321,  idea prop bring home baby roughly size cute nt know name thank
322,322,  order territoryseed com order hoping go order stuff indoor garden
323,323,  get farmer market amazing grow quickly easy care water ish day lot light gorgeous nt know explain taste comparison feel need standard basil plant delicious flower root cutting new plant order online excited new one April
324,324,  move away hometown live life friend bf time get fancy job large expensive city thing awesome thing good great selfish lie gaslight like crazy benefit blind love thing well well partner try well course open relationship suddenly want poly meet girl month later kick sleep married coworker break drink heavily drink problem try manage quit entirely refuse alcohol house help tell sober win instead go hometown find room rent afford get new job away coworker month sober friend poly relationship truly good climbing debt find try lifestyle ex expect afford people life supportive sobriety quit smoking cigarette New Year try college fall thing good
325,325,  take home free basil plant work give downy mildew kill amazing variegate basil discount plant quarantine lol
